state,district,year,gwq,sdp,gini
madhya pradesh,balaghat,2002,74.333336,144856.76138662823,0.27
madhya pradesh,balaghat,2004,77.542854,166392.43950471698,0.27
madhya pradesh,balaghat,2005,76.800003,174775.328567217,0.27
madhya pradesh,balaghat,2006,77.0,190708.6450176887,0.27
madhya pradesh,balaghat,2007,82.371429,199720.87510613207,0.27
madhya pradesh,balaghat,2008,72.942856,224971.10261792454,0.27
madhya pradesh,balaghat,2009,71.769234,246297.10579599056,0.27
madhya pradesh,balaghat,2010,68.969696,259230.23037146227,0.27
madhya pradesh,balaghat,2011,64.135132,282371.0,0.27
madhya pradesh,balaghat,2012,57.23077,306853.0,0.27
madhya pradesh,balaghat,2013,112.2187,322598.0,0.27
madhya pradesh,balaghat,2014,88.930229,339247.0,0.27
madhya pradesh,balaghat,2015,83.400002,370716.0,0.27
madhya pradesh,balaghat,2016,114.97727,419465.0,0.27
madhya pradesh,balaghat,2017,82.11364,441956.0,0.27
madhya pradesh,balaghat,2018,81.073174,482361.0,0.27
odisha,balangir,2000,89.081078,98181.20095221567,0.22
odisha,balangir,2002,136.7802,103409.86331502158,0.22
odisha,balangir,2004,96.848,133986.11438993324,0.22
odisha,balangir,2008,90.710884,183688.70172154246,0.22
odisha,balangir,2009,91.611115,185166.77232022234,0.22
odisha,balangir,2012,104.41167,216301.0,0.22
odisha,balangir,2013,74.909088,233122.0,0.22
odisha,balangir,2014,337.29337,235931.0,0.22
odisha,balangir,2015,71.901642,253192.0,0.22
odisha,balangir,2016,87.948792,293348.0,0.22
odisha,balangir,2017,108.33123,316192.0,0.22
odisha,balangir,2018,96.548065,338339.0,0.22
odisha,baleshwar,2000,182.05556,98181.20095221567,0.27
odisha,baleshwar,2002,93.107002,103409.86331502158,0.27
odisha,baleshwar,2004,107.27142,133986.11438993324,0.27
odisha,baleshwar,2008,66.428574,183688.70172154246,0.27
odisha,baleshwar,2009,112.83334,185166.77232022234,0.27
odisha,baleshwar,2012,18.203333,216301.0,0.27
odisha,baleshwar,2013,27.25,233122.0,0.27
odisha,baleshwar,2014,94.241135,235931.0,0.27
odisha,baleshwar,2015,76.0,253192.0,0.27
odisha,baleshwar,2016,79.900002,293348.0,0.27
odisha,baleshwar,2017,100.53571,316192.0,0.27
odisha,baleshwar,2018,97.954544,338339.0,0.27
karnataka,ballari,2016,54.0,851394.0,0.21
uttar pradesh,ballia,2001,108.66666,357470.77254969825,0.27
uttar pradesh,ballia,2002,56.666668,369037.9006500751,0.27
uttar pradesh,ballia,2004,69.910004,407921.1791392405,0.27
uttar pradesh,ballia,2005,79.25,431731.25103797467,0.27
uttar pradesh,ballia,2016,39.549999,888453.0,0.27
uttar pradesh,ballia,2018,130.16667,949184.0,0.27
uttar pradesh,balrampur,2000,58.220001,351083.83971582167,0.2
uttar pradesh,balrampur,2005,64.714287,431731.25103797467,0.2
uttar pradesh,balrampur,2016,14.888889,888453.0,0.2
uttar pradesh,balrampur,2018,26.594999,949184.0,0.2
gujarat,banas kantha,2000,274.66666,187486.06471907918,0.22
gujarat,banas kantha,2001,187.0,202722.52060396783,0.22
gujarat,banas kantha,2002,249.8125,220397.15650232672,0.22
gujarat,banas kantha,2005,413.73334,311996.4362722108,0.22
gujarat,banas kantha,2006,597.79999,338383.36050177214,0.22
gujarat,banas kantha,2007,435.44446,378395.5156254638,0.22
gujarat,banas kantha,2008,293.27274,394570.23835956375,0.22
gujarat,banas kantha,2009,390.57144,450323.76586738543,0.22
gujarat,banas kantha,2010,205.23077,499605.5063968227,0.22
gujarat,banas kantha,2011,440.38461,532809.0,0.22
gujarat,banas kantha,2012,321.15384,596659.0,0.22
gujarat,banas kantha,2013,157.0,641489.0,0.22
gujarat,banas kantha,2014,254.64285,705629.0,0.22
gujarat,banas kantha,2015,259.0,774775.0,0.22
gujarat,banas kantha,2016,269.46155,843930.0,0.22
gujarat,banas kantha,2017,251.58333,946511.0,0.22
gujarat,banas kantha,2018,234.57143,1034399.0,0.22
uttar pradesh,banda,2000,85.875,351083.83971582167,0.22
uttar pradesh,banda,2002,132.2,369037.9006500751,0.22
uttar pradesh,banda,2004,68.333336,407921.1791392405,0.22
uttar pradesh,banda,2005,120.44444,431731.25103797467,0.22
uttar pradesh,banda,2016,38.912498,888453.0,0.22
uttar pradesh,banda,2018,106.35,949184.0,0.22
karnataka,bangalore rural,2000,62.5,276258.6426431352,0.29
karnataka,bangalore rural,2001,11.0,281266.3155456815,0.29
karnataka,bangalore rural,2002,183.33333,296352.99111225107,0.29
karnataka,bangalore rural,2004,224.60001,332758.6518626028,0.29
karnataka,bangalore rural,2006,117.71429,405152.54746008705,0.29
karnataka,bangalore rural,2009,276.75,488554.19922593125,0.29
karnataka,bangalore rural,2010,64.0,538791.629511369,0.29
karnataka,bangalore rural,2012,536.0,593192.0,0.29
karnataka,bangalore rural,2013,242.18182,646787.0,0.29
karnataka,bangalore rural,2014,310.58334,671283.0,0.29
karnataka,bangalore rural,2016,239.48445,851394.0,0.29
karnataka,bangalore rural,2017,239.85715,915642.0,0.29
karnataka,bangalore rural,2018,220.69167,974815.0,0.29
karnataka,bangalore,2001,202.33333,281266.3155456815,0.36
karnataka,bangalore,2002,166.66667,296352.99111225107,0.36
karnataka,bangalore,2004,225.8,332758.6518626028,0.36
karnataka,bangalore,2006,107.77778,405152.54746008705,0.36
karnataka,bangalore,2009,176.42857,488554.19922593125,0.36
karnataka,bangalore,2010,139.5,538791.629511369,0.36
karnataka,bangalore,2012,168.39999,593192.0,0.36
karnataka,bangalore,2013,138.89285,646787.0,0.36
karnataka,bangalore,2014,125.875,671283.0,0.36
karnataka,bangalore,2016,140.58116,851394.0,0.36
karnataka,bangalore,2017,120.73529,915642.0,0.36
karnataka,bangalore,2018,94.840912,974815.0,0.36
bihar,banka,2005,84.5,120702.7141776237,0.19
bihar,banka,2007,98.166664,148922.3697701531,0.19
bihar,banka,2008,103.0,171625.46728329768,0.19
bihar,banka,2009,91.25,179835.9122150076,0.19
bihar,banka,2010,142.1875,207295.21074574778,0.19
bihar,banka,2011,122.92857,228497.0,0.19
bihar,banka,2012,118.0,236933.0,0.19
bihar,banka,2013,91.444443,246915.0,0.19
bihar,banka,2016,54.795998,289265.0,0.19
west bengal,bankura,2000,67.794739,247972.31111561856,0.25
west bengal,bankura,2001,54.287098,265880.32837131777,0.25
west bengal,bankura,2002,97.51017,275199.53359278664,0.25
west bengal,bankura,2004,89.464287,310686.6999675226,0.25
west bengal,bankura,2005,100.13559,330248.80030542583,0.25
west bengal,bankura,2007,142.40576,383881.49060919316,0.25
west bengal,bankura,2009,150.92,430366.20743387047,0.25
west bengal,bankura,2010,213.65555,456461.5424521131,0.25
west bengal,bankura,2011,120.95652,473205.0,0.25
west bengal,bankura,2012,108.0,492901.0,0.25
west bengal,bankura,2013,118.13158,503952.0,0.25
west bengal,bankura,2015,60.25,546988.0,0.25
west bengal,bankura,2016,187.41891,584911.0,0.25
west bengal,bankura,2017,136.93828,623787.0,0.25
west bengal,bankura,2018,283.383,659288.0,0.25
rajasthan,banswara,2000,69.46154,174261.4982756208,0.27
rajasthan,banswara,2001,175.42857,194105.22164539358,0.27
rajasthan,banswara,2002,82.206665,170786.6612538214,0.27
rajasthan,banswara,2004,72.349998,219623.783673409,0.27
rajasthan,banswara,2005,154.0,234376.38095379015,0.27
rajasthan,banswara,2006,65.25,261962.91892931657,0.27
rajasthan,banswara,2007,88.46154,273897.97681369574,0.27
rajasthan,banswara,2008,86.300003,296931.6051077934,0.27
rajasthan,banswara,2009,80.947365,314236.5616057293,0.27
rajasthan,banswara,2010,74.400002,361436.6835150852,0.27
rajasthan,banswara,2011,69.5,395331.0,0.27
rajasthan,banswara,2012,95.692307,409802.0,0.27
rajasthan,banswara,2013,86.92308,434292.0,0.27
rajasthan,banswara,2014,76.92308,465408.0,0.27
rajasthan,banswara,2015,85.833336,501922.0,0.27
rajasthan,banswara,2016,87.21286,529650.0,0.27
rajasthan,banswara,2017,66.705879,557618.0,0.27
rajasthan,banswara,2018,78.809525,568102.0,0.27
uttar pradesh,barabanki,2000,35.777779,351083.83971582167,0.19
uttar pradesh,barabanki,2001,56.0,357470.77254969825,0.19
uttar pradesh,barabanki,2002,74.470589,369037.9006500751,0.19
uttar pradesh,barabanki,2005,33.541668,431731.25103797467,0.19
uttar pradesh,barabanki,2016,18.641666,888453.0,0.19
uttar pradesh,barabanki,2018,17.218573,949184.0,0.19
jammu and kashmir,baramulla,2012,26.75,67316.0,0.2
jammu and kashmir,baramulla,2013,35.555557,70536.0,0.2
jammu and kashmir,baramulla,2014,46.400002,67154.0,0.2
jammu and kashmir,baramulla,2015,42.087502,80602.0,0.2
jammu and kashmir,baramulla,2016,30.428572,82636.0,0.2
rajasthan,baran,2000,217.23077,174261.4982756208,0.2
rajasthan,baran,2001,93.933334,194105.22164539358,0.2
rajasthan,baran,2002,200.0,170786.6612538214,0.2
rajasthan,baran,2004,132.36363,219623.783673409,0.2
rajasthan,baran,2005,70.0,234376.38095379015,0.2
rajasthan,baran,2006,126.875,261962.91892931657,0.2
rajasthan,baran,2007,281.33334,273897.97681369574,0.2
rajasthan,baran,2008,205.0,296931.6051077934,0.2
rajasthan,baran,2009,104.53846,314236.5616057293,0.2
rajasthan,baran,2010,204.33333,361436.6835150852,0.2
rajasthan,baran,2011,165.875,395331.0,0.2
rajasthan,baran,2012,152.0,409802.0,0.2
rajasthan,baran,2013,126.85714,434292.0,0.2
rajasthan,baran,2014,207.10001,465408.0,0.2
rajasthan,baran,2015,132.41176,501922.0,0.2
rajasthan,baran,2016,142.5,529650.0,0.2
rajasthan,baran,2017,156.2,557618.0,0.2
rajasthan,baran,2018,62.588234,568102.0,0.2
uttar pradesh,bareilly,2000,72.73333,351083.83971582167,0.27
uttar pradesh,bareilly,2000,72.73333,351083.83971582167,0.27
uttar pradesh,bareilly,2005,74.809998,431731.25103797467,0.27
uttar pradesh,bareilly,2005,74.809998,431731.25103797467,0.27
uttar pradesh,bareilly,2016,26.1,888453.0,0.27
uttar pradesh,bareilly,2016,26.1,888453.0,0.27
uttar pradesh,bareilly,2018,16.75,949184.0,0.27
uttar pradesh,bareilly,2018,16.75,949184.0,0.27
odisha,bargarh,2000,97.222221,98181.20095221567,0.24
odisha,bargarh,2002,115.4231,103409.86331502158,0.24
odisha,bargarh,2004,73.896156,133986.11438993324,0.24
odisha,bargarh,2008,105.93063,183688.70172154246,0.24
odisha,bargarh,2009,96.120003,185166.77232022234,0.24
odisha,bargarh,2012,91.224243,216301.0,0.24
odisha,bargarh,2013,76.736839,233122.0,0.24
odisha,bargarh,2014,114.39793,235931.0,0.24
odisha,bargarh,2015,112.18182,253192.0,0.24
odisha,bargarh,2016,94.644554,293348.0,0.24
odisha,bargarh,2017,102.25333,316192.0,0.24
odisha,bargarh,2018,124.99412,338339.0,0.24
rajasthan,barmer,2000,862.35895,174261.4982756208,0.25
rajasthan,barmer,2001,1055.7142,194105.22164539358,0.25
rajasthan,barmer,2002,1295.0,170786.6612538214,0.25
rajasthan,barmer,2004,1234.8387,219623.783673409,0.25
rajasthan,barmer,2005,1449.4849,234376.38095379015,0.25
rajasthan,barmer,2006,1036.0,261962.91892931657,0.25
rajasthan,barmer,2007,1252.8975,273897.97681369574,0.25
rajasthan,barmer,2008,1044.1052,296931.6051077934,0.25
rajasthan,barmer,2009,1080.4839,314236.5616057293,0.25
rajasthan,barmer,2010,1533.5319,361436.6835150852,0.25
rajasthan,barmer,2011,1218.7576,395331.0,0.25
rajasthan,barmer,2012,1372.3226,409802.0,0.25
rajasthan,barmer,2013,1883.3334,434292.0,0.25
rajasthan,barmer,2014,838.21429,465408.0,0.25
rajasthan,barmer,2015,1359.8667,501922.0,0.25
rajasthan,barmer,2016,939.84613,529650.0,0.25
rajasthan,barmer,2017,1565.2069,557618.0,0.25
rajasthan,barmer,2018,810.21875,568102.0,0.25
punjab,barnala,2000,139.88889,130870.00549422811,0.31
punjab,barnala,2001,70.5,132574.969948761,0.31
punjab,barnala,2002,72.125,134833.06381928446,0.31
punjab,barnala,2004,128.5,150374.55025659368,0.31
punjab,barnala,2005,50.75,157747.6323300751,0.31
punjab,barnala,2006,79.833336,174760.55643236218,0.31
punjab,barnala,2007,72.625,189894.4098783096,0.31
punjab,barnala,2008,99.85714,200421.39678947636,0.31
punjab,barnala,2009,69.0,213223.87539693547,0.31
punjab,barnala,2010,56.333332,226995.577251856,0.31
punjab,barnala,2011,44.325001,239227.0,0.31
punjab,barnala,2012,98.824997,251813.0,0.31
punjab,barnala,2013,50.869999,267515.0,0.31
punjab,barnala,2014,71.666664,278485.0,0.31
punjab,barnala,2015,60.666668,294895.0,0.31
punjab,barnala,2016,58.833332,315783.0,0.31
punjab,barnala,2017,81.333336,335057.0,0.31
punjab,barnala,2018,47.0,353942.0,0.31
assam,barpeta,2014,19.799999,146425.0,0.21
assam,barpeta,2015,71.966667,167629.0,0.21
assam,barpeta,2016,48.056557,179632.0,0.21
assam,barpeta,2018,31.905001,204627.0,0.21
madhya pradesh,barwani,2000,73.714287,142623.92245088037,0.24
madhya pradesh,barwani,2001,106.6,152826.6075400632,0.24
madhya pradesh,barwani,2002,83.875,144856.76138662823,0.24
madhya pradesh,barwani,2004,72.666664,166392.43950471698,0.24
madhya pradesh,barwani,2006,75.875,190708.6450176887,0.24
madhya pradesh,barwani,2007,141.375,199720.87510613207,0.24
madhya pradesh,barwani,2008,110.66666,224971.10261792454,0.24
madhya pradesh,barwani,2009,93.666664,246297.10579599056,0.24
madhya pradesh,barwani,2010,87.571426,259230.23037146227,0.24
madhya pradesh,barwani,2011,57.166668,282371.0,0.24
madhya pradesh,barwani,2012,175.14285,306853.0,0.24
madhya pradesh,barwani,2013,108.66666,322598.0,0.24
madhya pradesh,barwani,2014,63.5,339247.0,0.24
madhya pradesh,barwani,2015,109.88889,370716.0,0.24
madhya pradesh,barwani,2016,110.33334,419465.0,0.24
madhya pradesh,barwani,2017,109.55556,441956.0,0.24
madhya pradesh,barwani,2018,139.33333,482361.0,0.24
chhattisgarh,bastar,2001,40.76923,69095.92750038933,0.27
chhattisgarh,bastar,2002,40.363636,67928.20822216057,0.27
chhattisgarh,bastar,2004,32.791668,85010.50532014725,0.27
chhattisgarh,bastar,2005,23.51923,86399.03557352198,0.27
chhattisgarh,bastar,2006,31.166666,102835.45434201977,0.27
chhattisgarh,bastar,2007,16.333334,111148.14951274091,0.27
chhattisgarh,bastar,2008,22.879999,118439.98738179455,0.27
chhattisgarh,bastar,2009,19.0,121728.50355879591,0.27
chhattisgarh,bastar,2011,71.222221,142273.0,0.27
chhattisgarh,bastar,2012,76.625,148760.0,0.27
chhattisgarh,bastar,2014,29.53125,165354.0,0.27
chhattisgarh,bastar,2015,36.711109,168879.0,0.27
chhattisgarh,bastar,2016,47.049999,187541.0,0.27
chhattisgarh,bastar,2017,38.462502,194073.0,0.27
chhattisgarh,bastar,2018,45.611111,209211.0,0.27
uttar pradesh,basti,2000,112.7,351083.83971582167,0.31
uttar pradesh,basti,2004,97.0,407921.1791392405,0.31
uttar pradesh,basti,2005,79.75,431731.25103797467,0.31
uttar pradesh,basti,2016,31.833334,888453.0,0.31
uttar pradesh,basti,2018,68.561333,949184.0,0.31
punjab,bathinda,2000,193.41667,130870.00549422811,0.32
punjab,bathinda,2001,180.5,132574.969948761,0.32
punjab,bathinda,2002,175.41667,134833.06381928446,0.32
punjab,bathinda,2004,231.53847,150374.55025659368,0.32
punjab,bathinda,2005,175.78261,157747.6323300751,0.32
punjab,bathinda,2006,237.36842,174760.55643236218,0.32
punjab,bathinda,2007,174.04762,189894.4098783096,0.32
punjab,bathinda,2008,170.26666,200421.39678947636,0.32
punjab,bathinda,2009,189.41364,213223.87539693547,0.32
punjab,bathinda,2010,150.18695,226995.577251856,0.32
punjab,bathinda,2011,129.13043,239227.0,0.32
punjab,bathinda,2012,181.5,251813.0,0.32
punjab,bathinda,2013,163.71428,267515.0,0.32
punjab,bathinda,2014,231.16667,278485.0,0.32
punjab,bathinda,2015,147.96001,294895.0,0.32
punjab,bathinda,2016,149.69231,315783.0,0.32
punjab,bathinda,2017,168.37038,335057.0,0.32
punjab,bathinda,2018,174.62576,353942.0,0.32
maharashtra,beed,2000,119.95652,462182.04589375335,0.24
maharashtra,beed,2001,140.18518,478508.99779191246,0.24
maharashtra,beed,2002,139.69565,511507.57436596503,0.24
maharashtra,beed,2003,35.0,551013.221724762,0.24
maharashtra,beed,2004,131.04546,599028.1154943785,0.24
maharashtra,beed,2005,180.89539,685815.41856348,0.24
maharashtra,beed,2006,145.81529,780279.5182740722,0.24
maharashtra,beed,2007,188.9005,871096.2491881064,0.24
maharashtra,beed,2008,145.52895,884779.143581586,0.24
maharashtra,beed,2009,147.17647,970264.8556553777,0.24
maharashtra,beed,2012,166.88889,1189711.0,0.24
maharashtra,beed,2013,158.78572,1267551.0,0.24
maharashtra,beed,2014,161.735,1345341.0,0.24
maharashtra,beed,2015,157.0,1452513.0,0.24
maharashtra,beed,2016,222.28572,1596121.0,0.24
maharashtra,beed,2017,147.22147,1661065.0,0.24
maharashtra,beed,2018,105.74574,1728578.0,0.24
bihar,begusarai,2000,87.0,110615.1637047949,0.21
bihar,begusarai,2005,35.5,120702.7141776237,0.21
bihar,begusarai,2007,33.360001,148922.3697701531,0.21
bihar,begusarai,2008,73.333336,171625.46728329768,0.21
bihar,begusarai,2009,74.222221,179835.9122150076,0.21
bihar,begusarai,2010,65.833336,207295.21074574778,0.21
bihar,begusarai,2011,39.57143,228497.0,0.21
bihar,begusarai,2012,36.285713,236933.0,0.21
bihar,begusarai,2013,93.421425,246915.0,0.21
bihar,begusarai,2016,90.139,289265.0,0.21
karnataka,belgaum,2000,225.76471,276258.6426431352,0.26
karnataka,belgaum,2001,104.08696,281266.3155456815,0.26
karnataka,belgaum,2002,151.64,296352.99111225107,0.26
karnataka,belgaum,2004,249.0,332758.6518626028,0.26
karnataka,belgaum,2005,223.5,366994.56342525396,0.26
karnataka,belgaum,2006,371.47916,405152.54746008705,0.26
karnataka,belgaum,2009,21.0,488554.19922593125,0.26
karnataka,belgaum,2010,221.35849,538791.629511369,0.26
karnataka,belgaum,2012,150.04445,593192.0,0.26
karnataka,belgaum,2013,164.66154,646787.0,0.26
karnataka,belgaum,2014,156.25,671283.0,0.26
karnataka,belgaum,2016,218.54758,851394.0,0.26
karnataka,belgaum,2017,256.86819,915642.0,0.26
karnataka,belgaum,2018,204.99078,974815.0,0.26
madhya pradesh,betul,2000,51.18182,142623.92245088037,0.33
madhya pradesh,betul,2001,44.338097,152826.6075400632,0.33
madhya pradesh,betul,2002,46.714287,144856.76138662823,0.33
madhya pradesh,betul,2004,51.789474,166392.43950471698,0.33
madhya pradesh,betul,2005,104.27778,174775.328567217,0.33
madhya pradesh,betul,2006,43.444443,190708.6450176887,0.33
madhya pradesh,betul,2007,91.962959,199720.87510613207,0.33
madhya pradesh,betul,2008,14.0,224971.10261792454,0.33
madhya pradesh,betul,2009,51.599998,246297.10579599056,0.33
madhya pradesh,betul,2010,57.866665,259230.23037146227,0.33
madhya pradesh,betul,2011,64.652176,282371.0,0.33
madhya pradesh,betul,2012,91.132202,306853.0,0.33
madhya pradesh,betul,2013,71.168816,322598.0,0.33
madhya pradesh,betul,2014,64.851852,339247.0,0.33
madhya pradesh,betul,2016,83.730766,419465.0,0.33
madhya pradesh,betul,2017,60.551723,441956.0,0.33
madhya pradesh,betul,2018,58.639999,482361.0,0.33
uttar pradesh,bhadohi,2000,62.666668,351083.83971582167,0.32
uttar pradesh,bhadohi,2002,51.25,369037.9006500751,0.32
uttar pradesh,bhadohi,2004,56.5,407921.1791392405,0.32
uttar pradesh,bhadohi,2016,11.666667,888453.0,0.32
uttar pradesh,bhadohi,2018,77.990005,949184.0,0.32
telangana,bhadradri kothagudem,2004,186.85715,161790.06689829516,0.23
telangana,bhadradri kothagudem,2005,164.625,187774.5444577278,0.23
telangana,bhadradri kothagudem,2006,184.86667,208477.0974396334,0.23
telangana,bhadradri kothagudem,2007,170.26666,229691.84931694498,0.23
telangana,bhadradri kothagudem,2008,151.8,260994.69248203633,0.23
telangana,bhadradri kothagudem,2009,196.3125,261701.24352747787,0.23
telangana,bhadradri kothagudem,2010,207.8,307973.2512484278,0.23
telangana,bhadradri kothagudem,2011,227.875,325139.0,0.23
telangana,bhadradri kothagudem,2012,143.14285,334205.0,0.23
telangana,bhadradri kothagudem,2013,163.88889,349593.0,0.23
telangana,bhadradri kothagudem,2014,146.39999,372897.0,0.23
telangana,bhadradri kothagudem,2015,175.07692,416892.0,0.23
telangana,bhadradri kothagudem,2016,126.76471,455731.0,0.23
telangana,bhadradri kothagudem,2017,132.16667,498145.0,0.23
telangana,bhadradri kothagudem,2018,90.272728,544441.0,0.23
odisha,bhadrak,2000,199.3,98181.20095221567,0.19
odisha,bhadrak,2002,149.24471,103409.86331502158,0.19
odisha,bhadrak,2004,163.08572,133986.11438993324,0.19
odisha,bhadrak,2008,136.97626,183688.70172154246,0.19
odisha,bhadrak,2009,14.714286,185166.77232022234,0.19
odisha,bhadrak,2012,20.00909,216301.0,0.19
odisha,bhadrak,2013,42.944443,233122.0,0.19
odisha,bhadrak,2014,126.89733,235931.0,0.19
odisha,bhadrak,2015,36.789474,253192.0,0.19
odisha,bhadrak,2016,100.97222,293348.0,0.19
odisha,bhadrak,2017,105.9375,316192.0,0.19
odisha,bhadrak,2018,208.82353,338339.0,0.19
bihar,bhagalpur,2000,94.666664,110615.1637047949,0.24
bihar,bhagalpur,2004,30.5,123786.48249318643,0.24
bihar,bhagalpur,2005,112.66666,120702.7141776237,0.24
bihar,bhagalpur,2007,99.400002,148922.3697701531,0.24
bihar,bhagalpur,2008,106.3,171625.46728329768,0.24
bihar,bhagalpur,2009,98.166664,179835.9122150076,0.24
